Transaction_ID,Date,Customer_ID,Product_ID,Total_Cost,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
642,2020-01-06 21:37:18,1086,532,3494.774629,Direct,Low,WH-2,Regular,Cancelled,Neutral,True,Unknown,PayPal,False,West,Canada
59,2020-01-05 08:38:55,1012,532,1841.623662,Online,Medium,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Credit Card,True,West,Mexico
580,2020-01-01 22:03:15,1065,533,5491.96792,Partner,Critical,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Cash,True,South,USA
486,2020-01-02 00:51:54,1026,556,1985.011222,Partner,Low,WH-1,Regular,Pending,Unsatisfied,False,Late,Cash,True,West,USA
877,2020-01-02 11:53:31,1053,554,3686.030259,Online,Low,WH-1,Express,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,North,Mexico
632,2020-01-09 23:47:02,1020,558,5552.781782,Online,Critical,WH-2,Express,Pending,Unsatisfied,True,Wrong Item,Wire Transfer,True,East,USA
991,2020-01-03 07:08:06,1006,524,2845.141762,Online,Low,WH-1,Express,Pending,Neutral,True,Not Specified,PayPal,False,East,Canada
400,2020-01-05 14:03:15,1074,518,9030.664145,Direct,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Cash,True,North,USA
259,2020-01-06 23:21:05,1094,533,3315.397328,Reseller,High,WH-1,Express,Cancelled,Satisfied,False,Damaged,Cash,False,East,Canada
178,2020-01-06 18:48:39,1087,546,2979.960999,Online,Medium,WH-3,Express,Delivered,Satisfied,False,Wrong Item,Wire Transfer,True,North,Canada
406,2020-01-09 01:30:49,1100,526,6223.269699,Partner,Low,WH-2,Overnight,Cancelled,Unsatisfied,True,Not Specified,Wire Transfer,False,East,Canada
914,2020-01-06 00:00:00,1003,516,1066.364591,Online,High,WH-3,2-Day,Cancelled,Unsatisfied,False,Late,Cash,True,East,Mexico
12,2020-01-02 22:16:13,1086,507,5302.333224,Direct,High,WH-3,Regular,Delivered,Unsatisfied,True,Unknown,Credit Card,False,North,USA
268,2020-01-02 00:12:58,1051,539,1001.26995,Partner,High,WH-1,Express,Pending,Unsatisfied,False,Not Specified,PayPal,True,East,USA
979,2020-01-07 12:19:28,1096,537,8685.816405,Direct,High,WH-2,Overnight,Pending,Unsatisfied,False,Late,Wire Transfer,True,West,USA
868,2020-01-02 04:19:28,1014,544,5769.952131,Partner,High,WH-3,Regular,Backorder,Unsatisfied,True,Not Specified,PayPal,False,South,Canada
239,2020-01-04 11:01:37,1062,517,4295.428454,Reseller,Low,WH-3,Express,Pending,Satisfied,False,Not Specified,PayPal,False,North,Canada
261,2020-01-08 10:35:41,1062,513,8278.03218,Reseller,High,WH-1,Regular,Pending,Satisfied,False,Wrong Item,PayPal,False,South,Mexico
274,2020-01-05 14:03:15,1068,558,5096.553818493923,Reseller,Critical,WH-2,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,True,North,Mexico
942,2020-01-08 23:21:05,1056,532,5096.553818493923,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,Not Specified,Cash,False,North,Mexico
422,2020-01-09 05:50:16,1036,541,6040.897727,Partner,Medium,WH-2,Regular,Pending,Satisfied,False,Not Specified,Credit Card,False,East,Mexico
747,2020-01-03 11:40:32,1003,520,3782.06811,Online,Low,WH-1,Regular,Backorder,Unsatisfied,False,Unknown,Cash,False,East,Mexico
300,2020-01-07 01:04:52,1013,520,810.2610775,Direct,Low,WH-1,2-Day,Backorder,Satisfied,False,Late,Credit Card,False,South,USA
616,2020-01-01 12:19:28,1019,518,8585.931987,Online,Critical,WH-3,Overnight,Delivered,Unsatisfied,False,Damaged,PayPal,True,West,Canada
98,2020-01-07 07:47:02,1004,529,2471.638894,Direct,Medium,WH-3,Express,Delivered,Satisfied,False,Wrong Item,Cash,False,South,Canada
761,2020-01-01 20:32:26,1055,522,7673.769366,Reseller,Medium,WH-1,Regular,Backorder,Satisfied,True,Damaged,PayPal,False,South,Mexico
16,2020-01-04 08:25:57,1077,558,5134.426026,Partner,High,WH-1,2-Day,Pending,Neutral,False,Late,PayPal,True,West,Mexico
601,2020-01-08 11:27:34,1068,509,1396.979528,Direct,Medium,WH-1,2-Day,Backorder,Satisfied,True,Wrong Item,Cash,True,West,Mexico
673,2020-01-01 21:24:19,1038,537,6558.854348,Direct,High,WH-1,Express,Cancelled,Unsatisfied,False,Damaged,Cash,False,North,Canada
1000,2020-01-03 06:03:15,1048,514,5421.736231,Direct,High,WH-3,Regular,Backorder,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Mexico
786,2020-01-02 14:03:15,1010,536,9833.952086,Direct,High,WH-2,2-Day,Delivered,Neutral,False,Wrong Item,Cash,True,East,USA
184,2020-01-04 13:50:16,1059,544,9321.99034,Partner,Low,WH-2,2-Day,Pending,Satisfied,True,Wrong Item,Cash,True,North,USA
572,2020-01-04 23:47:02,1087,540,1353.830091,Direct,Low,WH-2,Express,Delivered,Satisfied,True,Late,PayPal,True,North,Mexico
157,2020-01-08 13:24:19,1047,534,9365.448334,Direct,High,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Cash,False,North,USA
447,2020-01-01 05:37:18,1076,536,3705.81565,Partner,Medium,WH-2,Express,Cancelled,Unsatisfied,True,Wrong Item,Cash,False,East,Mexico
907,2020-01-04 16:12:58,1063,542,3674.830785,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,False,Not Specified,PayPal,False,South,USA
292,2020-01-03 00:25:57,1006,532,4153.805222,Direct,Low,WH-1,Overnight,Cancelled,Satisfied,False,Not Specified,Credit Card,True,West,Mexico
805,2020-01-01 14:42:10,1095,555,5096.553818493923,Partner,Critical,WH-1,2-Day,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,North,Mexico
275,2020-01-08 06:16:13,1019,550,3912.483096,Reseller,High,WH-1,Overnight,Backorder,Satisfied,True,Not Specified,Cash,True,East,Mexico
739,2020-01-05 12:06:29,1001,531,2045.277744,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,Cash,True,South,USA
338,2020-01-02 07:34:03,1060,532,2698.116046,Direct,Critical,WH-1,Overnight,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,False,North,Canada
77,2020-01-04 07:08:06,1098,522,8061.300678,Direct,Medium,WH-2,Express,Pending,Satisfied,True,Not Specified,Cash,False,South,USA
222,2020-01-09 13:50:16,1026,547,3235.480755,Online,Medium,WH-1,2-Day,Backorder,Unsatisfied,True,Unknown,Credit Card,False,South,USA
519,2020-01-04 12:45:24,1049,524,3293.640891,Online,Low,WH-3,Express,Delivered,Unsatisfied,False,Damaged,Wire Transfer,False,West,Canada
918,2020-01-08 11:01:37,1054,503,5711.589943,Online,Critical,WH-3,Regular,Backorder,Satisfied,False,Damaged,Credit Card,False,South,USA
127,2020-01-04 09:56:45,1067,502,737.2307901,Partner,High,WH-3,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,East,Canada
209,2020-01-05 20:45:24,1010,553,9007.847057,Partner,Medium,WH-2,Express,Cancelled,Neutral,False,Late,Wire Transfer,False,South,Mexico
647,2020-01-03 13:24:19,1059,526,7087.510217,Online,Medium,WH-1,Express,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico
424,2020-01-09 01:30:49,1026,560,7980.033602,Reseller,Medium,WH-2,Regular,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA
118,2020-01-07 17:43:47,1075,541,9150.754314,Direct,Low,WH-2,2-Day,Delivered,Neutral,False,Unknown,Credit Card,True,South,USA
839,2020-01-09 05:11:21,1099,519,1089.393461,Online,Medium,WH-2,Overnight,Backorder,Neutral,True,Damaged,PayPal,False,East,USA
288,2020-01-06 02:09:44,1100,506,2601.767616,Direct,Medium,WH-2,Overnight,Backorder,Neutral,False,Damaged,PayPal,True,West,Mexico
304,2020-01-08 12:32:26,1065,511,6735.891233,Online,Medium,WH-2,Express,Cancelled,Neutral,False,Not Specified,PayPal,True,North,Canada
733,2020-01-04 18:09:44,1026,507,6217.163972,Direct,Critical,WH-1,2-Day,Delivered,Neutral,False,Wrong Item,Cash,True,West,USA
52,2020-01-06 01:30:49,1072,548,6003.487433,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA
298,2020-01-07 03:40:32,1044,550,6996.731292,Reseller,Critical,WH-1,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,USA
736,2020-01-09 03:01:37,1073,510,3711.801889,Reseller,Critical,WH-2,Regular,Delivered,Satisfied,False,Wrong Item,PayPal,True,North,USA
809,2020-01-09 12:45:24,1018,548,7951.851996,Partner,High,WH-2,Express,Cancelled,Satisfied,True,Late,Credit Card,False,East,Canada
623,2020-01-02 01:17:50,1001,501,6267.785168,Online,High,WH-3,Express,Delivered,Neutral,False,Damaged,Cash,False,West,Mexico
411,2020-01-02 11:01:37,1029,523,9759.560662,Direct,Low,WH-2,Regular,Pending,Satisfied,True,Damaged,Credit Card,True,East,Mexico
765,2020-01-07 14:55:08,1080,528,5029.969338,Reseller,Medium,WH-2,Regular,Cancelled,Satisfied,False,Late,Cash,False,East,Canada
999,2020-01-03 04:06:29,1059,552,5096.553818493923,Partner,Critical,WH-1,Express,Backorder,Unsatisfied,True,Damaged,Wire Transfer,True,South,Mexico
740,2020-01-06 15:08:06,1089,507,7476.473927,Reseller,Medium,WH-3,Overnight,Delivered,Satisfied,True,Wrong Item,Wire Transfer,False,East,Canada
445,2020-01-07 23:34:03,1060,512,1405.928752,Online,Critical,WH-3,Express,Cancelled,Neutral,False,Unknown,Credit Card,False,West,Mexico
687,2020-01-04 00:25:57,1040,545,4928.725116,Online,Medium,WH-3,2-Day,Backorder,Neutral,False,Damaged,Credit Card,False,South,Mexico
240,2020-01-04 09:17:50,1094,512,3604.549706,Online,Low,WH-1,Regular,Backorder,Satisfied,False,Late,Cash,True,South,Canada
342,2020-01-08 09:04:52,1037,506,2594.23704,Reseller,Critical,WH-1,Express,Delivered,Neutral,True,Not Specified,Credit Card,False,West,Mexico
117,2020-01-07 11:27:34,1095,513,6343.726835,Reseller,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,True,East,Canada
496,2020-01-01 03:40:32,1082,502,8041.271987,Reseller,Low,WH-1,2-Day,Pending,Neutral,True,Wrong Item,Credit Card,False,East,USA
316,2020-01-02 18:35:41,1049,514,5731.302105,Online,Critical,WH-3,2-Day,Pending,Satisfied,False,Not Specified,Credit Card,False,North,Mexico
537,2020-01-01 07:34:03,1056,523,7801.522644,Partner,Medium,WH-3,Overnight,Pending,Neutral,False,Not Specified,Cash,False,South,Mexico
753,2020-01-09 06:42:10,1019,544,4264.969942,Online,Critical,WH-2,Express,Delivered,Satisfied,True,Not Specified,Cash,False,North,Mexico
832,2020-01-06 22:03:15,1013,541,4279.037689,Reseller,Medium,WH-2,Overnight,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
505,2020-01-06 15:08:06,1024,506,3637.704341,Online,Medium,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,South,USA
39,2020-01-06 01:04:52,1078,513,5090.218201,Online,High,WH-2,Regular,Cancelled,Satisfied,False,Late,Credit Card,False,East,Canada
570,2020-01-08 01:04:52,1034,508,5252.646084,Direct,Low,WH-1,Overnight,Delivered,Neutral,False,Late,Wire Transfer,True,South,USA
488,2020-01-03 06:29:11,1035,547,3924.507799,Direct,Medium,WH-2,Overnight,Backorder,Neutral,True,Late,Wire Transfer,False,West,USA
323,2020-01-02 19:14:36,1009,513,1505.806023,Online,Low,WH-1,Express,Pending,Satisfied,True,Wrong Item,Credit Card,False,East,USA
297,2020-01-01 11:14:36,1010,508,9370.619519,Partner,Medium,WH-1,Overnight,Cancelled,Unsatisfied,False,Unknown,Cash,True,South,Canada
981,2020-01-07 14:03:15,1093,542,8961.255327,Direct,Critical,WH-3,2-Day,Backorder,Unsatisfied,True,Unknown,Wire Transfer,True,South,Canada
892,2020-01-05 06:42:10,1063,530,9263.125695,Online,Medium,WH-1,Express,Pending,Satisfied,True,Late,PayPal,False,North,USA
388,2020-01-09 06:42:10,1029,534,1643.681998,Reseller,Critical,WH-1,2-Day,Delivered,Unsatisfied,True,Late,Credit Card,False,West,USA
703,2020-01-09 14:42:10,1065,521,4416.657414,Partner,Critical,WH-2,Regular,Delivered,Neutral,False,Wrong Item,Credit Card,True,North,USA
408,2020-01-04 00:51:54,1052,536,2721.221914,Partner,High,WH-1,2-Day,Delivered,Satisfied,True,Unknown,Cash,True,South,USA
393,2020-01-04 18:35:41,1055,551,3418.555962,Online,Critical,WH-2,Express,Cancelled,Satisfied,True,Wrong Item,PayPal,True,West,USA
668,2020-01-01 04:45:24,1018,525,5096.553818493923,Reseller,High,WH-3,2-Day,Delivered,Unsatisfied,True,Not Specified,Cash,True,South,USA
224,2020-01-08 03:53:31,1098,538,3349.449663,Direct,Medium,WH-2,2-Day,Delivered,Satisfied,False,Unknown,Credit Card,False,North,USA
35,2020-01-01 04:32:26,1074,512,2354.081914,Direct,High,WH-2,Regular,Backorder,Neutral,False,Wrong Item,Credit Card,False,South,Mexico
562,2020-01-02 08:12:58,1008,526,2159.148266,Direct,Medium,WH-1,Overnight,Pending,Neutral,False,Late,Wire Transfer,False,North,Mexico
284,2020-01-02 00:12:58,1064,503,1304.539248,Online,Medium,WH-3,Express,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Canada
619,2020-01-07 18:09:44,1029,523,5387.382614,Direct,High,WH-1,Regular,Delivered,Neutral,False,Not Specified,Wire Transfer,False,South,Mexico
769,2020-01-07 06:03:15,1095,515,3132.157872,Online,High,WH-3,Overnight,Backorder,Neutral,True,Damaged,Credit Card,False,West,Canada
922,2020-01-08 23:21:05,1009,523,1784.56448,Direct,Critical,WH-2,Overnight,Pending,Unsatisfied,True,Damaged,Credit Card,True,North,Mexico
838,2020-01-05 10:09:44,1055,546,5304.119066,Direct,Critical,WH-3,Regular,Delivered,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico
503,2020-01-07 04:06:29,1051,555,4406.309521,Online,Medium,WH-1,2-Day,Delivered,Satisfied,True,Not Specified,Cash,False,East,Canada
485,2020-01-09 22:29:11,1057,544,4271.425541,Online,Critical,WH-2,Express,Pending,Satisfied,False,Unknown,Credit Card,False,East,Canada
386,2020-01-02 01:43:47,1027,502,5096.553818493923,Online,Medium,WH-3,Express,Delivered,Unsatisfied,False,Damaged,Wire Transfer,False,West,Canada
161,2020-01-01 10:09:44,1063,524,3516.722152,Direct,Low,WH-1,Overnight,Backorder,Satisfied,False,Not Specified,Cash,False,South,Mexico
533,2020-01-08 10:48:39,1013,523,6984.058366,Direct,Critical,WH-1,Express,Delivered,Satisfied,False,Late,Credit Card,False,South,USA
846,2020-01-02 12:32:26,1032,545,962.6010598,Direct,Critical,WH-1,Express,Backorder,Satisfied,False,Late,Credit Card,False,North,Canada
156,2020-01-02 19:14:36,1026,515,6844.745114,Direct,High,WH-2,Express,Cancelled,Neutral,True,Not Specified,PayPal,False,West,Mexico
664,2020-01-03 14:16:13,1087,528,5045.665166,Partner,Critical,WH-2,Overnight,Backorder,Satisfied,True,Late,PayPal,False,East,Canada
827,2020-01-02 11:01:37,1015,518,2051.984205,Partner,Low,WH-3,Express,Backorder,Unsatisfied,False,Late,Wire Transfer,False,West,Canada
85,2020-01-02 20:19:28,1051,559,506.2072122,Partner,Medium,WH-1,Regular,Pending,Satisfied,True,Unknown,Cash,True,West,USA
186,2020-01-08 03:40:32,1007,524,1377.425017,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,True,Damaged,Credit Card,False,South,Canada
910,2020-01-09 09:43:47,1098,555,5994.41775,Partner,Critical,WH-3,Express,Backorder,Neutral,True,Wrong Item,Cash,False,North,Mexico
208,2020-01-02 12:45:24,1068,553,8903.575438,Direct,Critical,WH-1,Overnight,Pending,Neutral,False,Wrong Item,Cash,False,West,USA
92,2020-01-04 12:06:29,1079,536,3836.58418,Direct,Low,WH-1,Regular,Backorder,Satisfied,False,Late,Credit Card,False,South,Mexico
293,2020-01-04 11:01:37,1050,541,4861.678221,Reseller,Low,WH-1,2-Day,Pending,Satisfied,False,Late,PayPal,True,South,Mexico
810,2020-01-09 00:25:57,1059,537,6186.348436,Partner,High,WH-1,Overnight,Backorder,Unsatisfied,True,Late,PayPal,True,East,USA
87,2020-01-09 09:17:50,1098,550,8029.650725,Direct,Medium,WH-1,Regular,Cancelled,Satisfied,True,Wrong Item,Cash,True,East,Mexico
959,2020-01-02 02:09:44,1098,502,6193.343227,Online,Medium,WH-1,Regular,Pending,Satisfied,True,Damaged,Cash,True,West,Mexico
454,2020-01-09 15:21:05,1031,503,4700.016829,Partner,Low,WH-2,Express,Delivered,Unsatisfied,False,Unknown,PayPal,True,South,USA
751,2020-01-08 19:40:32,1098,554,5875.580323,Direct,High,WH-2,Overnight,Cancelled,Neutral,False,Unknown,Cash,True,South,USA
218,2020-01-06 04:45:24,1042,518,8394.017125,Online,Low,WH-1,Regular,Backorder,Unsatisfied,True,Wrong Item,Credit Card,True,East,Mexico
138,2020-01-02 03:40:32,1092,528,4224.888981,Partner,High,WH-3,Regular,Backorder,Neutral,True,Wrong Item,Credit Card,True,West,Mexico
251,2020-01-04 16:38:55,1006,510,6151.050105,Reseller,Critical,WH-3,Express,Delivered,Satisfied,True,Wrong Item,PayPal,False,South,Canada
444,2020-01-04 22:29:11,1097,540,9338.784992,Online,Low,WH-3,Regular,Delivered,Satisfied,False,Late,Credit Card,True,South,USA
861,2020-01-04 01:43:47,1084,504,2835.550704,Direct,Low,WH-1,Regular,Cancelled,Neutral,False,Damaged,PayPal,False,East,USA
523,2020-01-01 08:12:58,1049,525,8722.84264,Partner,Critical,WH-2,Express,Cancelled,Neutral,False,Damaged,PayPal,False,North,USA
210,2020-01-01 07:34:03,1067,502,5096.553818493923,Reseller,Low,WH-3,Regular,Delivered,Neutral,True,Wrong Item,Cash,False,South,Mexico
264,2020-01-06 11:14:36,1079,513,9712.374512,Partner,Medium,WH-1,2-Day,Delivered,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico
677,2020-01-09 03:40:32,1025,515,7048.448915,Partner,Critical,WH-1,Regular,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,East,Mexico
182,2020-01-05 12:32:26,1026,503,2264.464184,Direct,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Not Specified,Cash,False,North,USA
849,2020-01-08 03:40:32,1039,540,2260.130078,Online,Medium,WH-3,Express,Pending,Satisfied,False,Damaged,Credit Card,False,East,Mexico
416,2020-01-02 10:35:41,1068,502,4486.460137,Online,Medium,WH-2,Express,Pending,Unsatisfied,True,Not Specified,PayPal,False,South,USA
865,2020-01-03 22:29:11,1049,502,9515.316337,Reseller,High,WH-3,Regular,Pending,Unsatisfied,True,Not Specified,Credit Card,False,East,Mexico
951,2020-01-08 01:17:50,1042,536,5890.213969,Direct,Low,WH-3,Express,Delivered,Satisfied,True,Not Specified,PayPal,False,North,Canada
437,2020-01-01 04:32:26,1046,557,5096.553818493923,Reseller,High,WH-3,Express,Delivered,Neutral,False,Not Specified,Cash,False,South,USA
456,2020-01-05 01:43:47,1051,514,4248.436996,Partner,Medium,WH-1,2-Day,Pending,Unsatisfied,False,Not Specified,Cash,True,West,USA
332,2020-01-09 14:16:13,1060,545,8359.370423,Online,Critical,WH-2,2-Day,Cancelled,Satisfied,True,Wrong Item,Wire Transfer,False,West,Mexico
343,2020-01-05 09:30:49,1005,518,8918.726835,Direct,Medium,WH-2,Overnight,Delivered,Unsatisfied,True,Wrong Item,Credit Card,False,East,Canada
763,2020-01-06 23:08:06,1012,521,8370.167374,Online,Critical,WH-2,Overnight,Cancelled,Neutral,False,Late,Credit Card,True,West,USA
824,2020-01-03 00:00:00,1055,535,6831.958779,Direct,High,WH-1,Regular,Delivered,Satisfied,False,Not Specified,Credit Card,True,East,USA
121,2020-01-01 11:14:36,1004,555,977.3085933,Reseller,Low,WH-3,2-Day,Backorder,Satisfied,True,Not Specified,PayPal,True,East,USA
631,2020-01-02 16:38:55,1012,512,4718.983791,Direct,Critical,WH-3,Regular,Delivered,Neutral,True,Not Specified,Credit Card,False,North,USA
821,2020-01-02 16:00:00,1043,557,7755.076559,Reseller,High,WH-2,Overnight,Delivered,Unsatisfied,True,Late,PayPal,False,West,USA
42,2020-01-05 14:16:13,1051,549,8668.049411,Direct,Low,WH-1,Overnight,Pending,Satisfied,False,Wrong Item,Wire Transfer,False,West,Canada
57,2020-01-05 12:58:23,1003,510,5096.553818493923,Reseller,Medium,WH-3,Overnight,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Mexico
681,2020-01-06 11:14:36,1085,506,9030.385288,Reseller,Medium,WH-3,Regular,Cancelled,Satisfied,True,Not Specified,Wire Transfer,True,East,Mexico
511,2020-01-06 17:56:45,1033,549,8321.09552,Reseller,Medium,WH-2,Express,Backorder,Satisfied,False,Unknown,Cash,False,North,Mexico
143,2020-01-05 11:40:32,1070,537,6935.234734,Online,Medium,WH-2,Overnight,Delivered,Neutral,False,Wrong Item,PayPal,False,West,Mexico
685,2020-01-01 03:14:36,1006,559,3965.813467,Reseller,Medium,WH-1,2-Day,Cancelled,Unsatisfied,True,Wrong Item,PayPal,False,West,USA
294,2020-01-04 14:55:08,1010,550,5096.553818493923,Reseller,Critical,WH-2,Regular,Cancelled,Unsatisfied,False,Wrong Item,Credit Card,False,East,Mexico
123,2020-01-09 07:08:06,1056,529,5736.019638,Online,Low,WH-2,Express,Backorder,Unsatisfied,False,Late,Wire Transfer,True,West,USA
419,2020-01-04 13:50:16,1002,505,5952.523728,Direct,High,WH-1,Overnight,Delivered,Neutral,False,Late,Cash,True,West,USA
737,2020-01-02 18:09:44,1040,539,5096.553818493923,Reseller,Low,WH-2,Regular,Pending,Unsatisfied,False,Wrong Item,PayPal,False,West,Mexico
634,2020-01-05 00:25:57,1037,515,9957.904555,Direct,High,WH-2,Overnight,Cancelled,Satisfied,False,Not Specified,Credit Card,True,West,Canada
536,2020-01-08 10:09:44,1051,520,3121.265597,Direct,Medium,WH-3,Express,Delivered,Satisfied,False,Wrong Item,Cash,False,East,Canada
382,2020-01-02 04:06:29,1015,558,3026.320281,Direct,Medium,WH-1,Regular,Delivered,Satisfied,True,Late,Credit Card,False,South,Canada
939,2020-01-05 14:42:10,1014,518,2033.849424,Online,Critical,WH-2,Regular,Delivered,Unsatisfied,False,Late,Credit Card,False,North,Mexico
929,2020-01-06 22:16:13,1062,540,9116.898624,Online,Low,WH-3,Regular,Cancelled,Unsatisfied,False,Late,Cash,True,South,USA
926,2020-01-03 01:17:50,1035,554,2007.999252,Reseller,High,WH-2,2-Day,Cancelled,Satisfied,False,Late,PayPal,True,South,USA
253,2020-01-03 20:32:26,1084,532,5096.553818493923,Partner,Medium,WH-3,Express,Pending,Satisfied,False,Not Specified,PayPal,False,South,Canada
696,2020-01-06 23:21:05,1085,515,7782.009504,Online,High,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,Cash,False,North,Canada
248,2020-01-04 05:24:19,1036,528,9815.398157,Direct,High,WH-3,Express,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,North,USA
799,2020-01-06 01:43:47,1048,547,4704.484786,Reseller,Medium,WH-1,Overnight,Cancelled,Unsatisfied,False,Wrong Item,PayPal,True,South,USA
633,2020-01-07 08:00:00,1005,507,5096.553818493923,Partner,Medium,WH-1,Regular,Cancelled,Satisfied,True,Unknown,PayPal,False,East,USA
491,2020-01-09 20:19:28,1090,544,1271.681531,Direct,Medium,WH-1,Regular,Delivered,Satisfied,False,Damaged,Cash,True,West,Canada
357,2020-01-04 17:30:49,1032,554,5632.817052,Partner,Critical,WH-2,Express,Delivered,Unsatisfied,True,Damaged,Wire Transfer,False,West,USA
597,2020-01-07 00:38:55,1078,541,6818.031896,Partner,Low,WH-1,Overnight,Backorder,Satisfied,False,Not Specified,Wire Transfer,True,West,USA
794,2020-01-05 02:09:44,1007,510,1018.371379,Partner,High,WH-2,Express,Cancelled,Neutral,True,Unknown,PayPal,True,West,Mexico
30,2020-01-09 14:29:11,1053,536,5611.215701,Online,High,WH-3,Overnight,Pending,Satisfied,True,Wrong Item,Cash,True,West,Mexico
435,2020-01-05 05:24:19,1047,559,4059.85872,Reseller,Low,WH-1,Regular,Pending,Unsatisfied,True,Not Specified,PayPal,False,South,USA
168,2020-01-07 03:40:32,1008,508,9651.923044,Partner,Critical,WH-2,2-Day,Backorder,Unsatisfied,False,Unknown,Credit Card,True,North,Mexico
917,2020-01-02 13:11:21,1005,520,4450.276396,Online,Medium,WH-2,Overnight,Delivered,Satisfied,False,Not Specified,Cash,True,South,Canada
609,2020-01-02 01:04:52,1082,538,1623.076912,Partner,High,WH-1,Express,Delivered,Unsatisfied,False,Damaged,Wire Transfer,False,South,USA
734,2020-01-02 00:38:55,1066,531,6026.498151,Online,Critical,WH-3,Express,Backorder,Neutral,True,Not Specified,Credit Card,False,West,Mexico
44,2020-01-05 06:42:10,1077,517,3618.214504,Direct,Critical,WH-1,Overnight,Delivered,Unsatisfied,True,Late,Cash,True,West,USA
271,2020-01-04 23:21:05,1005,539,2651.955447,Partner,Low,WH-1,Regular,Backorder,Unsatisfied,True,Wrong Item,Cash,False,North,USA
611,2020-01-08 02:48:39,1074,504,7265.301936,Online,Critical,WH-2,2-Day,Delivered,Unsatisfied,True,Not Specified,Cash,True,South,Canada
246,2020-01-07 16:51:54,1031,554,4907.826133,Online,High,WH-2,Express,Delivered,Unsatisfied,False,Not Specified,Credit Card,False,West,USA
204,2020-01-04 15:47:02,1017,557,2518.249133,Online,Medium,WH-3,Express,Cancelled,Satisfied,True,Wrong Item,PayPal,True,North,Canada
126,2020-01-02 16:25:57,1096,532,2026.456055,Direct,Low,WH-2,Express,Backorder,Neutral,True,Wrong Item,Credit Card,False,West,Mexico
176,2020-01-09 11:40:32,1090,515,1249.924328,Direct,Critical,WH-3,2-Day,Delivered,Unsatisfied,True,Late,Wire Transfer,True,West,Canada
91,2020-01-01 00:12:58,1088,512,4854.074149,Online,High,WH-1,Regular,Pending,Satisfied,True,Late,PayPal,True,South,Mexico
73,2020-01-06 01:56:45,1075,504,3990.211923,Partner,Critical,WH-2,Overnight,Pending,Satisfied,False,Damaged,Credit Card,False,East,Canada
661,2020-01-04 01:30:49,1058,548,1692.723004,Direct,High,WH-2,2-Day,Delivered,Unsatisfied,True,Late,Wire Transfer,False,East,Canada
181,2020-01-02 22:55:08,1002,507,9387.102879,Direct,High,WH-3,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,True,East,USA
548,2020-01-02 06:42:10,1040,501,927.4698017,Direct,Medium,WH-1,Regular,Pending,Neutral,False,Late,PayPal,True,East,Canada
992,2020-01-07 09:04:52,1088,542,3410.946769,Reseller,Critical,WH-3,Regular,Cancelled,Unsatisfied,False,Late,Cash,True,North,Canada
22,2020-01-03 18:35:41,1055,510,4476.769112,Reseller,High,WH-3,Regular,Pending,Unsatisfied,True,Wrong Item,PayPal,True,South,USA
363,2020-01-02 06:55:08,1015,530,8520.01709,Online,Low,WH-1,Regular,Delivered,Neutral,True,Unknown,PayPal,False,North,Canada
177,2020-01-05 03:40:32,1028,527,4706.582297,Direct,High,WH-2,Overnight,Pending,Satisfied,True,Not Specified,Credit Card,True,North,Mexico
879,2020-01-07 10:09:44,1073,558,1435.029796,Direct,Critical,WH-1,2-Day,Backorder,Satisfied,True,Damaged,PayPal,True,North,USA
